parent,distance,keytag,importance,biz_ext,type,photos,building,typecode,shopinfo,poiweight,adname,featured_reviews_remake,tel,id,address,space_num,pname,biz_type,cityname,childtype,atag,name,location,shopid,favorite_num,featured_reviews,rating,cost,cost_missing,rating_missing,rating_is_zero,valid_for_model,type_main,cat_level1,cat_level2,tag_list
B0FFH3487X,[],粤菜,[],[],餐饮服务;中餐厅;中餐厅,[],[],050100,0,[],上城区,[],0571-86030399;0571-86469999,B0FFHBPVIM,剧院路399号钱江新城万豪酒店3层,[],浙江省,diner,杭州市,202,"杨枝甘露,双皮奶,万豪虾饺皇,蜜汁叉烧皇",钱江新城万豪酒店中餐厅,"120.217529,30.245818",[],[],[],,,TRUE,TRUE,FALSE,FALSE,餐饮服务;中餐厅;中餐厅,餐饮服务,中餐厅,"['杨枝甘露', '双皮奶', '万豪虾饺皇', '蜜汁叉烧皇']"
B0FFF3Z0H7,[],粤菜,[],[],餐饮服务;中餐厅;广东菜(粤菜),[],[],050103,0,[],钱塘区,[],18958078658,B0L3XU17U5,下沙街道沙天街4层(金沙湖地铁站A口步行100米),[],浙江省,diner,杭州市,202,[],喜禄顺德小馆(金沙天街店),"120.327225,30.310075",[],[],[],,,TRUE,TRUE,FALSE,FALSE,餐饮服务;中餐厅;广东菜(粤菜),餐饮服务,中餐厅,[]
[],[],粤菜,[],[],餐饮服务;中餐厅;广东菜(粤菜),[],[],050103,0,[],上城区,[],18058710038,B0H3SBIT5G,"丁兰街道丁城路515号A幢5楼31,32号",[],浙江省,diner,杭州市,[],"点心拼盘,蝴蝶里菜品,蝴蝶里招牌乳鸽,豉汁蒸凤爪,红米鲜虾脆皮肠粉,蝴蝶里虾饺皇,蝴蝶里,点心,虾仁,避风塘炒牛河,牛肉,干炒牛河",蝴蝶里(丁桥店),"120.216067,30.350529",[],[],[],,,TRUE,TRUE,FALSE,FALSE,餐饮服务;中餐厅;广东菜(粤菜),餐饮服务,中餐厅,"['点心拼盘', '蝴蝶里菜品', '蝴蝶里招牌乳鸽', '豉汁蒸凤爪', '红米鲜虾脆皮肠粉', '蝴蝶里虾饺皇', '蝴蝶里', '点心', '虾仁', '避风塘炒牛河', '牛肉', '干炒牛河']"
B0FFH2VWTH,[],粤菜,[],[],餐饮服务;中餐厅;中餐厅,[],[],050100,0,[],上城区,[],13336051975,B0LGFRO46Z,新业路228号杭州来福士中心B1层08号,[],浙江省,diner,杭州市,201,"招牌鸡饭,油白双拼,鸡饭",星平鸡饭·粤菜小炒(来福士店),"120.213190,30.248177",[],[],[],,,TRUE,TRUE,FALSE,FALSE,餐饮服务;中餐厅;中餐厅,餐饮服务,中餐厅,"['招牌鸡饭', '油白双拼', '鸡饭']"
B0IURUPL0I,[],粤菜,[],[],餐饮服务;中餐厅;广东菜(粤菜),[],[],050103,0,[],滨江区,[],13083999977,B0MGA9GBGO,西兴街道海威商务中心3幢501-9室,[],浙江省,diner,杭州市,202,"吉妈家烧土鸡煲,冰镇水果咕咾肉,石橄榄鸡煲,红花椒妙龄乳鸽,番茄澳洲牛腩配皮塔,五指毛桃海底椰鸡煲,鲍鱼姜汁焖鸡煲,鲍鱼",吉妈.新派广府食集·广式鸡煲,"120.224275,30.201475",[],[],[],,,TRUE,TRUE,FALSE,FALSE,餐饮服务;中餐厅;广东菜(粤菜),餐饮服务,中餐厅,"['吉妈家烧土鸡煲', '冰镇水果咕咾肉', '石橄榄鸡煲', '红花椒妙龄乳鸽', '番茄澳洲牛腩配皮塔', '五指毛桃海底椰鸡煲', '鲍鱼姜汁焖鸡煲', '鲍鱼']"
B0FFH2VWTH,[],粤菜,[],[],餐饮服务;中餐厅;广东菜(粤菜),[],[],050103,0,[],上城区,[],15325719677,B0L0L9BKR6,新业路228号杭州来福士中心06层14H/14J,[],浙江省,diner,杭州市,201,[],喜禄顺德小馆(来福士店),"120.213330,30.249160",[],[],[],,,TRUE,TRUE,FALSE,FALSE,餐饮服务;中餐厅;广东菜(粤菜),餐饮服务,中餐厅,[]
B0G1PYI6MQ,[],粤菜,[],[],餐饮服务;餐饮相关场所;餐饮相关,[],[],050000,0,[],余杭区,[],15267072882,B0LGLAIXY1,余杭塘路2499号美瑭广场F2层,[],浙江省,diner,杭州市,202,"本地土鸡,白灼毛毛菜,草包饭,爽口耗油生菜,干蒸鲜椒鱿鱼（辣）,干蒸黑鱼片（偏辣）,干蒸牛肉,干蒸溶边排骨,排骨,单人餐,双人餐",糊妞靓姐顺德干蒸菜(美塘店),"120.005114,30.283093",[],[],[],,,TRUE,TRUE,FALSE,FALSE,餐饮服务;餐饮相关场所;餐饮相关,餐饮服务,餐饮相关场所,"['本地土鸡', '白灼毛毛菜', '草包饭', '爽口耗油生菜', '干蒸鲜椒鱿鱼（辣）', '干蒸黑鱼片（偏辣）', '干蒸牛肉', '干蒸溶边排骨', '排骨', '单人餐', '双人餐']"
B0LR0OPBPM,[],粤菜,[],[],餐饮服务;中餐厅;中餐厅,[],[],050100,0,[],上城区,[],19818428892,B0MA2AR0AS,环站东路768号东站花园商务中心4幢1楼107室,[],浙江省,diner,杭州市,202,[],潇阳居·寻味广粤(东站东广场店),"120.219620,30.296960",[],[],[],,,TRUE,TRUE,FALSE,FALSE,餐饮服务;中餐厅;中餐厅,餐饮服务,中餐厅,[]
[],[],小吃快餐,[],[],餐饮服务;中餐厅;中餐厅,[],[],050100,0,[],萧山区,[],15557104099,B0MA5COQ76,瓜沥镇繁盛路473号,[],浙江省,diner,杭州市,[],"蒸菜,砂锅粥",顺德干蒸菜砂锅粥,"120.434220,30.214910",[],[],[],,,TRUE,TRUE,FALSE,FALSE,餐饮服务;中餐厅;中餐厅,餐饮服务,中餐厅,"['蒸菜', '砂锅粥']"
[],[],浙菜,[],[],餐饮服务;中餐厅;湖南菜(湘菜),[],[],050108,0,[],萧山区,[],0571-82686577;18069868677,B0FFF6V2KY,湘湖路84-8号,[],浙江省,diner,杭州市,[],"酱鸭舌,酱仔排,鸡冠油蒸芋艿,白切鸡,东坡肉,农家三鲜,自制酱鸭,干菜蒸鱼勾,家常菜,肉饼,五花肉,农家菜,牛肉,蒸菜,鸡肉,东坡肉,米粉,臭豆腐,卤鸭",湘香蒸菜馆(湘湖路店),"120.247219,30.158210",[],[],[],,,TRUE,TRUE,FALSE,FALSE,餐饮服务;中餐厅;湖南菜(湘菜),餐饮服务,中餐厅,"['酱鸭舌', '酱仔排', '鸡冠油蒸芋艿', '白切鸡', '东坡肉', '农家三鲜', '自制酱鸭', '干菜蒸鱼勾', '家常菜', '肉饼', '五花肉', '农家菜', '牛肉', '蒸菜', '鸡肉', '东坡肉', '米粉', '臭豆腐', '卤鸭']"
B0FFJYKKR1,[],湘菜,[],[],餐饮服务;中餐厅;中餐厅,[],[],050100,0,[],上城区,[],15574859515,B0KGF53CVF,湖滨路1号湖滨银泰in77E区3楼,[],浙江省,diner,杭州市,202,"费大厨辣椒炒肉,牛肉,拌饭,柠檬茶,辣椒炒肉,鸡肉",费大厨辣椒炒肉(杭州湖滨in77店),"120.163744,30.251171",[],[],[],,,TRUE,TRUE,FALSE,FALSE,餐饮服务;中餐厅;中餐厅,餐饮服务,中餐厅,"['费大厨辣椒炒肉', '牛肉', '拌饭', '柠檬茶', '辣椒炒肉', '鸡肉']"
[],[],江浙菜,[],[],餐饮服务;中餐厅;中餐厅,[],[],050100,0,[],西湖区,[],0571-88852877;19357626367,B0I1CUD54O,教工路250号,[],浙江省,diner,杭州市,[],"养身松茸竹荪汤,青苹果山药,江山黄牛排,土猪肉包子,芋艿烧牛肉·可做不辣,开化古法土猪肉·配酒酿馒头,猪肚煨土鸭,常山胡柚慕斯蛋糕,家烧溪水汪刺鱼,衢州市井炒粉干,辣椒炒土猪肉,衢州三宝,麦香饼,地道衢州烤饼,豆腐,牛肉,特色菜,衢州鸭头,鱼头,鸭头,羊肉",宴三衢·初味·衢州菜(西湖店),"120.135412,30.288752",[],[],[],,,TRUE,TRUE,FALSE,FALSE,餐饮服务;中餐厅;中餐厅,餐饮服务,中餐厅,"['养身松茸竹荪汤', '青苹果山药', '江山黄牛排', '土猪肉包子', '芋艿烧牛肉·可做不辣', '开化古法土猪肉·配酒酿馒头', '猪肚煨土鸭', '常山胡柚慕斯蛋糕', '家烧溪水汪刺鱼', '衢州市井炒粉干', '辣椒炒土猪肉', '衢州三宝', '麦香饼', '地道衢州烤饼', '豆腐', '牛肉', '特色菜', '衢州鸭头', '鱼头', '鸭头', '羊肉']"
B0FFI1ULJR,[],湘菜,[],[],餐饮服务;中餐厅;中餐厅,[],[],050100,0,[],上城区,[],0571-87020095;19376989585,B0ID6R6JL4,延安路258号湖滨银泰in77C3区2楼,[],浙江省,diner,杭州市,201,"热炒叁嫩,鲜切毛肚四合一,招牌火焰牛肉,板栗猪蹄,火爆虾,侯师傅嫩牛蛙,牛肉,小炒黄牛肉",侯师傅热炒店(杭州湖滨in77店),"120.164775,30.250869",[],[],[],,,TRUE,TRUE,FALSE,FALSE,餐饮服务;中餐厅;中餐厅,餐饮服务,中餐厅,"['热炒叁嫩', '鲜切毛肚四合一', '招牌火焰牛肉', '板栗猪蹄', '火爆虾', '侯师傅嫩牛蛙', '牛肉', '小炒黄牛肉']"
[],[],湘菜,[],[],餐饮服务;中餐厅;湖南菜(湘菜),[],[],050108,0,[],拱墅区,[],18989881503,B0FFHZWD5Z,莫干山路54号(银星停车场内海鲜礼盒入口),[],浙江省,diner,杭州市,[],"五花肉,剁椒鱼头,卤蛋,汤品,臭豆腐,蘑菇,鱼头,米粉,豆腐,青椒,鸭血,小炒黄牛肉,排骨,牛肉,猪肉,肉片,芋头,鸭肉,辣椒炒肉,火宫殿的臭豆腐,老坛剁椒鱼头,湘湘小炒肉,擂辣椒皮蛋,辣椒擂皮蛋,长沙臭豆腐,湘湘小炒黄牛肉",湘之荷·品质湘菜,"120.153525,30.276311",[],[],[],,,TRUE,TRUE,FALSE,FALSE,餐饮服务;中餐厅;湖南菜(湘菜),餐饮服务,中餐厅,"['五花肉', '剁椒鱼头', '卤蛋', '汤品', '臭豆腐', '蘑菇', '鱼头', '米粉', '豆腐', '青椒', '鸭血', '小炒黄牛肉', '排骨', '牛肉', '猪肉', '肉片', '芋头', '鸭肉', '辣椒炒肉', '火宫殿的臭豆腐', '老坛剁椒鱼头', '湘湘小炒肉', '擂辣椒皮蛋', '辣椒擂皮蛋', '长沙臭豆腐', '湘湘小炒黄牛肉']"
B0J0MMYJ28,[],湘菜,[],[],餐饮服务;中餐厅;中餐厅,[],[],050100,0,[],滨江区,[],18956972675,B0JKSAYJFH,海威商务中心2-106,[],浙江省,diner,杭州市,202,"小炒肉,牛肉,小炒黄牛肉,小炒黄牛肉,特色菜",老六小炒肉(滨江银泰店),"120.225432,30.200685",[],[],[],,,TRUE,TRUE,FALSE,FALSE,餐饮服务;中餐厅;中餐厅,餐饮服务,中餐厅,"['小炒肉', '牛肉', '小炒黄牛肉', '小炒黄牛肉', '特色菜']"
B0FFI31CNG,[],湘菜,[],[],餐饮服务;中餐厅;中餐厅,[],[],050100,0,[],滨江区,[],15666140451;19357673898,B0G21S70FH,江汉路1515号龙湖杭州滨江天街L5层,[],浙江省,diner,杭州市,201,"碾辣椒炒肉,小炒黄牛肉,牛肉",吃饭皇帝大·土家民族菜(龙湖天街店),"120.202639,30.200674",[],[],[],,,TRUE,TRUE,FALSE,FALSE,餐饮服务;中餐厅;中餐厅,餐饮服务,中餐厅,"['碾辣椒炒肉', '小炒黄牛肉', '牛肉']"
[],[],湘菜,[],[],餐饮服务;中餐厅;湖南菜(湘菜),[],[],050108,0,[],拱墅区,[],0571-88019089;13372541929;18153913165,B0FFKSZTY9,朝晖街道朝晖路190号-5,[],浙江省,diner,杭州市,[],"东安子鸡,永州血鸭,长沙臭豆腐,剁椒鱼头,邵阳猪血丸子,擂椒皮蛋,砂锅甲鱼,教你如何吃剁椒鱼头,小炒黄牛肉,家常菜,鸡肉,双人餐,擂辣椒皮蛋,招牌剁椒鱼头",巷子里湘菜馆(八年湘守),"120.168296,30.276610",[],[],[],,,TRUE,TRUE,FALSE,FALSE,餐饮服务;中餐厅;湖南菜(湘菜),餐饮服务,中餐厅,"['东安子鸡', '永州血鸭', '长沙臭豆腐', '剁椒鱼头', '邵阳猪血丸子', '擂椒皮蛋', '砂锅甲鱼', '教你如何吃剁椒鱼头', '小炒黄牛肉', '家常菜', '鸡肉', '双人餐', '擂辣椒皮蛋', '招牌剁椒鱼头']"
[],[],湘菜,[],[],餐饮服务;中餐厅;湖南菜(湘菜),[],[],050108,0,[],上城区,[],19012873536;19106592178,B0J1K7BGLY,延安路292号地下一层B126铺位,[],浙江省,diner,杭州市,[],"私房菜,湘遇长沙小炒肉,擂辣椒皮蛋,辣椒炒肉,小炒黄牛肉,牛肉,豆腐,鸡肉",湘遇·湖南私房菜(西湖店),"120.164627,30.254669",[],[],[],,,TRUE,TRUE,FALSE,FALSE,餐饮服务;中餐厅;湖南菜(湘菜),餐饮服务,中餐厅,"['私房菜', '湘遇长沙小炒肉', '擂辣椒皮蛋', '辣椒炒肉', '小炒黄牛肉', '牛肉', '豆腐', '鸡肉']"
B023B1AEMP,[],湘菜,[],[],餐饮服务;餐饮相关场所;餐饮相关,[],[],050000,0,[],滨江区,[],18968092406,B0FFM9REFL,齐飞路56号,[],浙江省,diner,杭州市,320,"酸辣鸡杂,生爆牛肉,五香拆骨肉,红烧茄子,小炒牛肉,豆角炒茄子,牛肉",岳阳楼(滨兴小区店),"120.200183,30.192883",[],[],[],,,TRUE,TRUE,FALSE,FALSE,餐饮服务;餐饮相关场所;餐饮相关,餐饮服务,餐饮相关场所,"['酸辣鸡杂', '生爆牛肉', '五香拆骨肉', '红烧茄子', '小炒牛肉', '豆角炒茄子', '牛肉']"
[],[],湘菜,[],[],餐饮服务;中餐厅;湖南菜(湘菜),[],[],050108,0,[],西湖区,[],18969050777,B0JD153TKA,文三路90号东部软件园内7号楼8号楼中间,[],浙江省,diner,杭州市,[],"剁椒鱼头,樟树港辣椒炒黑猪肉,鱼头,辣椒炒肉,剁椒鱼头,永州血鸭,辣椒炒肉,老坛剁椒千岛湖大鱼头",湘之荷·湖南会馆,"120.146360,30.278669",[],[],[],,,TRUE,TRUE,FALSE,FALSE,餐饮服务;中餐厅;湖南菜(湘菜),餐饮服务,中餐厅,"['剁椒鱼头', '樟树港辣椒炒黑猪肉', '鱼头', '辣椒炒肉', '剁椒鱼头', '永州血鸭', '辣椒炒肉', '老坛剁椒千岛湖大鱼头']"
B0G1NO6KLZ,[],烧烤,[],[],餐饮服务;中餐厅;中餐厅,[],[],050100,0,[],余杭区,[],13588029572,B0JG3743OJ,银天金城7幢132室,[],浙江省,diner,杭州市,202,"小龙虾,口味虾,口味小龙虾,小炒黄牛肉,大排档",彭兜兜鲜货烧烤·小龙虾湘菜大排档(未来科技城店),"120.015496,30.285509",[],[],[],,,TRUE,TRUE,FALSE,FALSE,餐饮服务;中餐厅;中餐厅,餐饮服务,中餐厅,"['小龙虾', '口味虾', '口味小龙虾', '小炒黄牛肉', '大排档']"
B023B173VP,[],湘菜,[],[],餐饮服务;中餐厅;湖南菜(湘菜),[],[],050108,0,[],拱墅区,[],15356154343;18700658188,B0JA47XOE7,丰潭路380号银泰百货城西店4楼,[],浙江省,diner,杭州市,201,"花甲爱上脆脆虾,擂辣椒炒荷包蛋,小钵子酱油拌饭,炭烤湘西野菜糍粑,金桔柠檬茶,灶膛罐罐牛腩,阿婆烧的手工苕粉,柴火稻草鱼,仔油姜烧土猪排,猫儿山的小黄牛,黑猪灼泉水时蔬,肉蛋汤,手撕扁担鸡,土家甜酒汤团,湘西土匪猪肝,牛肉,汤圆",吃饭皇帝大·土家民族菜(城西银泰城店),"120.106740,30.299866",[],[],[],,,TRUE,TRUE,FALSE,FALSE,餐饮服务;中餐厅;湖南菜(湘菜),餐饮服务,中餐厅,"['花甲爱上脆脆虾', '擂辣椒炒荷包蛋', '小钵子酱油拌饭', '炭烤湘西野菜糍粑', '金桔柠檬茶', '灶膛罐罐牛腩', '阿婆烧的手工苕粉', '柴火稻草鱼', '仔油姜烧土猪排', '猫儿山的小黄牛', '黑猪灼泉水时蔬', '肉蛋汤', '手撕扁担鸡', '土家甜酒汤团', '湘西土匪猪肝', '牛肉', '汤圆']"
B0FFGQ2Z5N,[],湘菜,[],[],餐饮服务;中餐厅;湖南菜(湘菜),[],[],050108,0,[],上城区,[],0571-88360607,B0JGM54BTI,明月桥路198号三花国际二楼(彭埠地铁口A出口),[],浙江省,diner,杭州市,202,"土家腊肉炒干豆腐,土家秘制酱香鱼,常德扇子骨,外婆小米蒸肉,湘西小炒肉,土酸菜捞猪脚,大蒜叶炒腊肉,萝卜干炒腊肉,腊味合蒸,双色剁椒鱼头,贡椒炒高山黄牛肉,来凤角角鱼,乡野高山黄牛肉,土家腊味合蒸,自家手工烟熏肥肠,鲜活干锅牛蛙,干锅鸭头,家暴金钱蛋,酸辣子炒肉,家常菜,小炒黄牛肉,拌饭,牛肉,猪脚,米粉,土豆丝,特色菜,豆腐",湘约屋坎上·土家民族菜·不改湘西味(三花国际总店),"120.224432,30.295039",[],[],[],,,TRUE,TRUE,FALSE,FALSE,餐饮服务;中餐厅;湖南菜(湘菜),餐饮服务,中餐厅,"['土家腊肉炒干豆腐', '土家秘制酱香鱼', '常德扇子骨', '外婆小米蒸肉', '湘西小炒肉', '土酸菜捞猪脚', '大蒜叶炒腊肉', '萝卜干炒腊肉', '腊味合蒸', '双色剁椒鱼头', '贡椒炒高山黄牛肉', '来凤角角鱼', '乡野高山黄牛肉', '土家腊味合蒸', '自家手工烟熏肥肠', '鲜活干锅牛蛙', '干锅鸭头', '家暴金钱蛋', '酸辣子炒肉', '家常菜', '小炒黄牛肉', '拌饭', '牛肉', '猪脚', '米粉', '土豆丝', '特色菜', '豆腐']"
B0L0FZ07K8,[],湘菜,[],[],餐饮服务;中餐厅;湖南菜(湘菜),[],[],050108,0,[],滨江区,[],[],B0LKBSTDF9,长河街道中南江一云境中心4幢101室,[],浙江省,diner,杭州市,202,双人餐,香香食局,"120.209875,30.197625",[],[],[],,,TRUE,TRUE,FALSE,FALSE,餐饮服务;中餐厅;湖南菜(湘菜),餐饮服务,中餐厅,['双人餐']
[],[],湘菜,[],[],餐饮服务;中餐厅;中餐厅,[],[],050100,0,[],上城区,[],15225353531,B0JARS166W,延安路工联cc商场4层416号(龙翔桥地铁站出入口旁),[],浙江省,diner,杭州市,[],"小炒黄牛肉,辣炒金钱蛋,长沙臭豆腐,酸辣鸡胗,湘西辣子鸡,小锅现蒸米饭,小炒肉,臭豆腐,长沙臭豆腐,辣椒炒肉,素菜,虾仁,辣椒炒肉,秘制剁椒鱼头",兰湘子·湘菜小炒(杭州工联CC店),"120.164650,30.254660",[],[],[],,,TRUE,TRUE,FALSE,FALSE,餐饮服务;中餐厅;中餐厅,餐饮服务,中餐厅,"['小炒黄牛肉', '辣炒金钱蛋', '长沙臭豆腐', '酸辣鸡胗', '湘西辣子鸡', '小锅现蒸米饭', '小炒肉', '臭豆腐', '长沙臭豆腐', '辣椒炒肉', '素菜', '虾仁', '辣椒炒肉', '秘制剁椒鱼头']"
B0J1Y7LN7K,[],湘菜,[],[],餐饮服务;中餐厅;湖南菜(湘菜),[],[],050108,0,[],西湖区,[],18868764883,B0JUCOB8R3,古天巷8号云州国际中心1号楼2层203室(天目里附近),[],浙江省,diner,杭州市,202,"家常菜,小炒黄牛肉,辣椒炒肉,小炒黄牛肉",湘绯·锦(天目山路店),"120.100609,30.267406",[],[],[],,,TRUE,TRUE,FALSE,FALSE,餐饮服务;中餐厅;湖南菜(湘菜),餐饮服务,中餐厅,"['家常菜', '小炒黄牛肉', '辣椒炒肉', '小炒黄牛肉']"
B0FFF3Z0H7,[],湘菜,[],[],餐饮服务;中餐厅;中餐厅,[],[],050100,0,[],钱塘区,[],19957122063,B0FFK71I2S,金沙大道560号龙湖杭州金沙天街L5层5F-10-1,[],浙江省,diner,杭州市,201,"老家桂花红糖凉粉,花甲爱上脆脆虾,炭烤湘西野菜糍粑,猫儿山的小黄牛,菜荪子甜嫩豆,手撕扁担鸡,灶膛罐罐牛腩,阿婆烧的手工苕粉,黑猪灼泉水时蔬,柴火稻草鱼,肉蛋汤,仔油姜烧土猪排,土家倒缸冲菜,牛肝菌炒肉,牛肉",吃饭皇帝大·土家民族菜(龙湖下沙天街店),"120.326944,30.309986",[],[],[],,,TRUE,TRUE,FALSE,FALSE,餐饮服务;中餐厅;中餐厅,餐饮服务,中餐厅,"['老家桂花红糖凉粉', '花甲爱上脆脆虾', '炭烤湘西野菜糍粑', '猫儿山的小黄牛', '菜荪子甜嫩豆', '手撕扁担鸡', '灶膛罐罐牛腩', '阿婆烧的手工苕粉', '黑猪灼泉水时蔬', '柴火稻草鱼', '肉蛋汤', '仔油姜烧土猪排', '土家倒缸冲菜', '牛肝菌炒肉', '牛肉']"
B0FFI31CNG,[],湘菜,[],[],餐饮服务;中餐厅;中餐厅,[],[],050100,0,[],滨江区,[],17680529459,B0KU6Z3FCS,江汉路1515号龙湖杭州滨江天街L5层,[],浙江省,diner,杭州市,201,"小炒黄牛肉,家常菜,鸡肉,小炒鲜牛肉,费大厨辣椒炒肉,排骨,柠檬茶,辣椒炒肉,豆腐",费大厨辣椒炒肉(滨江龙湖天街店),"120.203984,30.201376",[],[],[],,,TRUE,TRUE,FALSE,FALSE,餐饮服务;中餐厅;中餐厅,餐饮服务,中餐厅,"['小炒黄牛肉', '家常菜', '鸡肉', '小炒鲜牛肉', '费大厨辣椒炒肉', '排骨', '柠檬茶', '辣椒炒肉', '豆腐']"
[],[],中餐,[],[],餐饮服务;中餐厅;中餐厅,[],[],050100,0,[],拱墅区,[],[],B0KDX9ZHZU,小河路488号34幢105室,[],浙江省,diner,杭州市,[],"丝瓜油条,豆豉辣酱五花肉,衡东脆肚,双椒蒸黄鱼,肉汆蛋,豆豉辣酱蒸盘龙鳝,双人餐",香香食局(运河店),"120.137331,30.324576",[],[],[],,,TRUE,TRUE,FALSE,FALSE,餐饮服务;中餐厅;中餐厅,餐饮服务,中餐厅,"['丝瓜油条', '豆豉辣酱五花肉', '衡东脆肚', '双椒蒸黄鱼', '肉汆蛋', '豆豉辣酱蒸盘龙鳝', '双人餐']"
B023B08RIM,[],湘菜,[],[],餐饮服务;中餐厅;湖南菜(湘菜),[],[],050108,0,[],西湖区,[],0571-86793896;15875250016;18667169677,B0FFHEKSYD,益乐路39号1幢S09室,[],浙江省,diner,杭州市,202,"香辣跳跳蛙,湖南特色臭桂鱼,擂辣椒皮蛋,双椒鱼头,湘西土匪鸡,白椒炒肉,小炒黄牛肉,剁椒荷包蛋,双人餐,长沙臭豆腐,擂辣椒皮蛋,擂辣椒捯皮蛋,小炒黄牛肉,土匪猪肝",辣得香湘菜馆(益乐路店),"120.113548,30.279698",[],[],[],,,TRUE,TRUE,FALSE,FALSE,餐饮服务;中餐厅;湖南菜(湘菜),餐饮服务,中餐厅,"['香辣跳跳蛙', '湖南特色臭桂鱼', '擂辣椒皮蛋', '双椒鱼头', '湘西土匪鸡', '白椒炒肉', '小炒黄牛肉', '剁椒荷包蛋', '双人餐', '长沙臭豆腐', '擂辣椒皮蛋', '擂辣椒捯皮蛋', '小炒黄牛肉', '土匪猪肝']"
B0FFHQ7WBN,[],鱼头,[],[],餐饮服务;中餐厅;中餐厅,[],[],050100,0,[],淳安县,[],18258465050,B0KB4AX88W,碧云天6-6号,[],浙江省,diner,杭州市,202,"红烧肉焖鲍鱼,蒜蓉凤尾虾,老坛剁椒鱼头,千岛湖浓汤鱼头,爆浆榴莲芝士,香蛤金汤丝瓜,桂花海鲜粉丝煲,小炒黄牛肉,千莱蒸河鳗,春江鸭,翡翠山药,湘锅牛蛙,爆炒猪肚,麻婆小青龙,野葱玉米饼,阿嬷手工油豆腐,孜然手抓羊排,风味牡丹虾,葱油河蚌,渔湘罗氏虾,爱上魔芋,非遗临岐家宴暖锅,双人餐,千岛湖浓汤鱼头,爱心桂花米糕,老坛剁椒鱼头,桂花糕,千岛湖鱼头,小炒黄牛肉",渔湘记本地特色鱼头馆,"119.032924,29.603531",[],[],[],,,TRUE,TRUE,FALSE,FALSE,餐饮服务;中餐厅;中餐厅,餐饮服务,中餐厅,"['红烧肉焖鲍鱼', '蒜蓉凤尾虾', '老坛剁椒鱼头', '千岛湖浓汤鱼头', '爆浆榴莲芝士', '香蛤金汤丝瓜', '桂花海鲜粉丝煲', '小炒黄牛肉', '千莱蒸河鳗', '春江鸭', '翡翠山药', '湘锅牛蛙', '爆炒猪肚', '麻婆小青龙', '野葱玉米饼', '阿嬷手工油豆腐', '孜然手抓羊排', '风味牡丹虾', '葱油河蚌', '渔湘罗氏虾', '爱上魔芋', '非遗临岐家宴暖锅', '双人餐', '千岛湖浓汤鱼头', '爱心桂花米糕', '老坛剁椒鱼头', '桂花糕', '千岛湖鱼头', '小炒黄牛肉']"
B0FFLDI3CU,[],湘菜,[],[],餐饮服务;中餐厅;中餐厅,[],[],050100,0,[],余杭区,[],19357673818,B0I6P1HH89,访溪路西溪印象城A座2楼(洪园地铁站B口步行70米),[],浙江省,diner,杭州市,202,"猫儿山的小黄牛,野番茄炒土鸡蛋,炭烤湘西野菜糍粑,手撕扁担鸡,灶膛罐罐牛腩,小钵子酱油拌饭,碾辣椒炒肉,花甲爱上脆脆虾,牛肉,小炒黄牛肉",吃饭皇帝大·土家民族菜(西溪印象城A座店),"120.048559,30.247426",[],[],[],,,TRUE,TRUE,FALSE,FALSE,餐饮服务;中餐厅;中餐厅,餐饮服务,中餐厅,"['猫儿山的小黄牛', '野番茄炒土鸡蛋', '炭烤湘西野菜糍粑', '手撕扁担鸡', '灶膛罐罐牛腩', '小钵子酱油拌饭', '碾辣椒炒肉', '花甲爱上脆脆虾', '牛肉', '小炒黄牛肉']"
B0M6XCSKE5,[],湘菜,[],[],餐饮服务;中餐厅;中餐厅,[],[],050100,0,[],上城区,[],0571-88196692,B0L0U1XNWR,九堡街道科城街368号龙湖杭州上城天街A馆4F25b-26,[],浙江省,diner,杭州市,202,[],费大厨辣椒炒肉(龙湖杭州上城天街店),"120.277759,30.331186",[],[],[],,,TRUE,TRUE,FALSE,FALSE,餐饮服务;中餐厅;中餐厅,餐饮服务,中餐厅,[]
[],[],杭帮菜,[],[],餐饮服务;中餐厅;中餐厅,[],[],050100,0,[],淳安县,[],13588334074,B0L36DA0HK,梦姑路54号1号楼202-203室,[],浙江省,diner,杭州市,[],"浓汤鱼头,干锅鱼籽鱼泡,一鱼三吃,剁椒鱼头,馄饨老鸭,黄闷甲鱼,一鱼二吃,小炒黄牛肉,单人餐,双人餐",小渔村全湖景餐厅(湖光里店),"119.024801,29.600047",[],[],[],,,TRUE,TRUE,FALSE,FALSE,餐饮服务;中餐厅;中餐厅,餐饮服务,中餐厅,"['浓汤鱼头', '干锅鱼籽鱼泡', '一鱼三吃', '剁椒鱼头', '馄饨老鸭', '黄闷甲鱼', '一鱼二吃', '小炒黄牛肉', '单人餐', '双人餐']"
